n c3 c4 c5 c6 c7 c8 minimum
5 0 0 3 4 5 1 107
5 0 0 3 4 5 2 99
5 0 0 3 4 5 3 91
5 0 0 3 4 6 0 99
5 0 0 3 4 6 1 91
5 0 0 3 4 6 2 83
5 0 0 3 4 6 3 75
5 0 0 3 5 0 0 140
5 0 0 3 5 0 1 131
5 0 0 3 5 0 2 123
5 0 0 3 5 0 3 115
5 0 0 3 5 1 0 140
5 0 0 3 5 1 1 131
5 0 0 3 5 1 2 123
5 0 0 3 5 1 3 115
5 0 0 3 5 2 0 123
5 0 0 3 5 2 1 115
5 0 0 3 5 2 2 107
5 0 0 3 5 2 3 99
5 0 0 3 5 3 0 123
5 0 0 3 5 3 1 115
5 0 0 3 5 3 2 107
5 0 0 3 5 3 3 99
5 0 0 3 5 4 0 107
5 0 0 3 5 4 1 99
5 0 0 3 5 4 2 91
5 0 0 3 5 4 3 83
5 0 0 3 5 5 0 107
5 0 0 3 5 5 1 99
5 0 0 3 5 5 2 91
5 0 0 3 5 5 3 83
5 0 0 3 5 6 0 91
5 0 0 3 5 6 1 83
5 0 0 3 5 6 2 75
5 0 0 3 5 6 3 67
5 0 0 4 0 0 0 167
5 0 0 4 0 0 1 156
5 0 0 4 0 0 2 145
5 0 0 4 0 0 3 134
5 0 0 4 0 1 0 167
5 0 0 4 0 1 1 156
5 0 0 4 0 1 2 145
5 0 0 4 0 1 3 134
5 0 0 4 0 2 0 149
5 0 0 4 0 2 1 138
5 0 0 4 0 2 2 127
5 0 0 4 0 2 3 118
5 0 0 4 0 3 0 149
5 0 0 4 0 3 1 138
5 0 0 4 0 3 2 127
5 0 0 4 0 3 3 118
5 0 0 4 0 4 0 131
5 0 0 4 0 4 1 120
5 0 0 4 0 4 2 110
5 0 0 4 0 4 3 102
5 0 0 4 0 5 0 131
5 0 0 4 0 5 1 120
5 0 0 4 0 5 2 110
5 0 0 4 0 5 3 102
5 0 0 4 0 6 0 113
5 0 0 4 0 6 1 103
5 0 0 4 0 6 2 94
5 0 0 4 0 6 3 86
5 0 0 4 1 0 0 156
5 0 0 4 1 0 1 145
5 0 0 4 1 0 2 134
5 0 0 4 1 0 3 127
5 0 0 4 1 1 0 156
5 0 0 4 1 1 1 145
5 0 0 4 1 1 2 134
5 0 0 4 1 1 3 127
5 0 0 4 1 2 0 138
5 0 0 4 1 2 1 127
5 0 0 4 1 2 2 118
5 0 0 4 1 2 3 110
5 0 0 4 1 3 0 138
5 0 0 4 1 3 1 127
5 0 0 4 1 3 2 118
5 0 0 4 1 3 3 110
5 0 0 4 1 4 0 120
5 0 0 4 1 4 1 110
5 0 0 4 1 4 2 102
5 0 0 4 1 4 3 94
5 0 0 4 1 5 0 120
5 0 0 4 1 5 1 110
5 0 0 4 1 5 2 102
5 0 0 4 1 5 3 94
5 0 0 4 1 6 0 103
5 0 0 4 1 6 1 94
5 0 0 4 1 6 2 86
5 0 0 4 1 6 3 78
5 0 0 4 2 0 0 145
5 0 0 4 2 0 1 134
5 0 0 4 2 0 2 127
5 0 0 4 2 0 3 118
5 0 0 4 2 1 0 145
5 0 0 4 2 1 1 134
5 0 0 4 2 1 2 127
5 0 0 4 2 1 3 118
5 0 0 4 2 2 0 127
5 0 0 4 2 2 1 118
5 0 0 4 2 2 2 110
5 0 0 4 2 2 3 102
5 0 0 4 2 3 0 127
5 0 0 4 2 3 1 118
5 0 0 4 2 3 2 110
5 0 0 4 2 3 3 102
5 0 0 4 2 4 0 110
5 0 0 4 2 4 1 102
5 0 0 4 2 4 2 94
5 0 0 4 2 4 3 86
5 0 0 4 2 5 0 110
5 0 0 4 2 5 1 102
5 0 0 4 2 5 2 94
5 0 0 4 2 5 3 86
5 0 0 4 2 6 0 94
5 0 0 4 2 6 1 86
5 0 0 4 2 6 2 78
5 0 0 4 2 6 3 70
5 0 0 4 3 0 0 134
5 0 0 4 3 0 1 127
5 0 0 4 3 0 2 118
5 0 0 4 3 0 3 110
5 0 0 4 3 1 0 134
5 0 0 4 3 1 1 127
5 0 0 4 3 1 2 118
5 0 0 4 3 1 3 110
5 0 0 4 3 2 0 118
5 0 0 4 3 2 1 110
5 0 0 4 3 2 2 102
5 0 0 4 3 2 3 94
5 0 0 4 3 3 0 118
5 0 0 4 3 3 1 110
5 0 0 4 3 3 2 102
5 0 0 4 3 3 3 94
5 0 0 4 3 4 0 102
5 0 0 4 3 4 1 94
5 0 0 4 3 4 2 86
5 0 0 4 3 4 3 78
5 0 0 4 3 5 0 102
5 0 0 4 3 5 1 94
5 0 0 4 3 5 2 86
5 0 0 4 3 5 3 78
5 0 0 4 3 6 0 86
5 0 0 4 3 6 1 78
5 0 0 4 3 6 2 70
5 0 0 4 3 6 3 64
5 0 0 4 4 0 0 127
5 0 0 4 4 0 1 118
5 0 0 4 4 0 2 110
5 0 0 4 4 0 3 102
5 0 0 4 4 1 0 127
5 0 0 4 4 1 1 118
5 0 0 4 4 1 2 110
5 0 0 4 4 1 3 102
5 0 0 4 4 2 0 110
5 0 0 4 4 2 1 102
5 0 0 4 4 2 2 94
5 0 0 4 4 2 3 86
5 0 0 4 4 3 0 110
5 0 0 4 4 3 1 102
5 0 0 4 4 3 2 94
5 0 0 4 4 3 3 86
5 0 0 4 4 4 0 94
5 0 0 4 4 4 1 86
5 0 0 4 4 4 2 78
5 0 0 4 4 4 3 70
5 0 0 4 4 5 0 94
5 0 0 4 4 5 1 86
5 0 0 4 4 5 2 78
5 0 0 4 4 5 3 70
5 0 0 4 4 6 0 78
5 0 0 4 4 6 1 70
5 0 0 4 4 6 2 62
5 0 0 4 4 6 3 56
5 0 0 4 5 0 0 118
5 0 0 4 5 0 1 110
5 0 0 4 5 0 2 102
5 0 0 4 5 0 3 94
5 0 0 4 5 1 0 118
5 0 0 4 5 1 1 110
5 0 0 4 5 1 2 102
5 0 0 4 5 1 3 94
5 0 0 4 5 2 0 102
5 0 0 4 5 2 1 94
5 0 0 4 5 2 2 86
5 0 0 4 5 2 3 78
5 0 0 4 5 3 0 102
5 0 0 4 5 3 1 94
5 0 0 4 5 3 2 86
5 0 0 4 5 3 3 78
5 0 0 4 5 4 0 86
5 0 0 4 5 4 1 78
5 0 0 4 5 4 2 70
5 0 0 4 5 4 3 64
5 0 0 4 5 5 0 86
5 0 0 4 5 5 1 78
5 0 0 4 5 5 2 70
5 0 0 4 5 5 3 64
5 0 0 4 5 6 0 70
5 0 0 4 5 6 1 64
5 0 0 4 5 6 2 56
5 0 0 4 5 6 3 50
5 0 0 5 0 0 0 167
5 0 0 5 0 0 1 156
5 0 0 5 0 0 2 145
5 0 0 5 0 0 3 134
5 0 0 5 0 1 0 167
5 0 0 5 0 1 1 156
5 0 0 5 0 1 2 145
5 0 0 5 0 1 3 134
5 0 0 5 0 2 0 149
5 0 0 5 0 2 1 138
5 0 0 5 0 2 2 127
5 0 0 5 0 2 3 118
5 0 0 5 0 3 0 149
5 0 0 5 0 3 1 138
5 0 0 5 0 3 2 127
5 0 0 5 0 3 3 118
5 0 0 5 0 4 0 131
5 0 0 5 0 4 1 120
5 0 0 5 0 4 2 110
5 0 0 5 0 4 3 102
5 0 0 5 0 5 0 131
5 0 0 5 0 5 1 120
5 0 0 5 0 5 2 110
5 0 0 5 0 5 3 102
5 0 0 5 0 6 0 113
5 0 0 5 0 6 1 103
5 0 0 5 0 6 2 94
5 0 0 5 0 6 3 86
5 0 0 5 1 0 0 156
5 0 0 5 1 0 1 145
5 0 0 5 1 0 2 134
5 0 0 5 1 0 3 127
5 0 0 5 1 1 0 156
5 0 0 5 1 1 1 145
5 0 0 5 1 1 2 134
5 0 0 5 1 1 3 127
5 0 0 5 1 2 0 138
5 0 0 5 1 2 1 127
5 0 0 5 1 2 2 118
5 0 0 5 1 2 3 110
5 0 0 5 1 3 0 138
5 0 0 5 1 3 1 127
5 0 0 5 1 3 2 118
5 0 0 5 1 3 3 110
5 0 0 5 1 4 0 120
5 0 0 5 1 4 1 110
5 0 0 5 1 4 2 102
5 0 0 5 1 4 3 94
5 0 0 5 1 5 0 120
5 0 0 5 1 5 1 110
5 0 0 5 1 5 2 102
5 0 0 5 1 5 3 94
5 0 0 5 1 6 0 103
5 0 0 5 1 6 1 94
5 0 0 5 1 6 2 86
5 0 0 5 1 6 3 78
5 0 0 5 2 0 0 145
5 0 0 5 2 0 1 134
5 0 0 5 2 0 2 127
5 0 0 5 2 0 3 118
5 0 0 5 2 1 0 145
5 0 0 5 2 1 1 134
5 0 0 5 2 1 2 127
5 0 0 5 2 1 3 118
5 0 0 5 2 2 0 127
5 0 0 5 2 2 1 118
5 0 0 5 2 2 2 110
5 0 0 5 2 2 3 102
5 0 0 5 2 3 0 127
5 0 0 5 2 3 1 118
5 0 0 5 2 3 2 110
5 0 0 5 2 3 3 102
5 0 0 5 2 4 0 110
5 0 0 5 2 4 1 102
5 0 0 5 2 4 2 94
5 0 0 5 2 4 3 86
5 0 0 5 2 5 0 110
5 0 0 5 2 5 1 102
5 0 0 5 2 5 2 94
5 0 0 5 2 5 3 86
5 0 0 5 2 6 0 94
5 0 0 5 2 6 1 86
5 0 0 5 2 6 2 78
5 0 0 5 2 6 3 70
5 0 0 5 3 0 0 134
5 0 0 5 3 0 1 127
5 0 0 5 3 0 2 118
5 0 0 5 3 0 3 110
5 0 0 5 3 1 0 134
5 0 0 5 3 1 1 127
5 0 0 5 3 1 2 118
5 0 0 5 3 1 3 110
5 0 0 5 3 2 0 118
5 0 0 5 3 2 1 110
5 0 0 5 3 2 2 102
5 0 0 5 3 2 3 94
5 0 0 5 3 3 0 118
5 0 0 5 3 3 1 110
5 0 0 5 3 3 2 102
5 0 0 5 3 3 3 94
5 0 0 5 3 4 0 102
5 0 0 5 3 4 1 94
5 0 0 5 3 4 2 86
5 0 0 5 3 4 3 78
5 0 0 5 3 5 0 102
5 0 0 5 3 5 1 94
5 0 0 5 3 5 2 86
5 0 0 5 3 5 3 78
5 0 0 5 3 6 0 86
5 0 0 5 3 6 1 78
5 0 0 5 3 6 2 70
5 0 0 5 3 6 3 64
5 0 0 5 4 0 0 127
5 0 0 5 4 0 1 118
5 0 0 5 4 0 2 110
5 0 0 5 4 0 3 102
5 0 0 5 4 1 0 127
5 0 0 5 4 1 1 118
5 0 0 5 4 1 2 110
5 0 0 5 4 1 3 102
5 0 0 5 4 2 0 110
5 0 0 5 4 2 1 102
5 0 0 5 4 2 2 94
5 0 0 5 4 2 3 86
5 0 0 5 4 3 0 110
5 0 0 5 4 3 1 102
5 0 0 5 4 3 2 94
5 0 0 5 4 3 3 86
5 0 0 5 4 4 0 94
5 0 0 5 4 4 1 86
5 0 0 5 4 4 2 78
5 0 0 5 4 4 3 70
5 0 0 5 4 5 0 94
5 0 0 5 4 5 1 86
5 0 0 5 4 5 2 78
5 0 0 5 4 5 3 70
5 0 0 5 4 6 0 78
5 0 0 5 4 6 1 70
5 0 0 5 4 6 2 62
5 0 0 5 4 6 3 56
5 0 0 5 5 0 0 118
5 0 0 5 5 0 1 110
5 0 0 5 5 0 2 102
5 0 0 5 5 0 3 94
5 0 0 5 5 1 0 118
5 0 0 5 5 1 1 110
5 0 0 5 5 1 2 102
5 0 0 5 5 1 3 94
5 0 0 5 5 2 0 102
5 0 0 5 5 2 1 94
5 0 0 5 5 2 2 86
5 0 0 5 5 2 3 78
5 0 0 5 5 3 0 102
5 0 0 5 5 3 1 94
5 0 0 5 5 3 2 86
5 0 0 5 5 3 3 78
5 0 0 5 5 4 0 86
5 0 0 5 5 4 1 78
5 0 0 5 5 4 2 70
5 0 0 5 5 4 3 64
5 0 0 5 5 5 0 86
5 0 0 5 5 5 1 78
5 0 0 5 5 5 2 70
5 0 0 5 5 5 3 64
5 0 0 5 5 6 0 70
5 0 0 5 5 6 1 64
5 0 0 5 5 6 2 56
5 0 0 5 5 6 3 50
5 0 0 6 0 0 0 143
5 0 0 6 0 0 1 132
5 0 0 6 0 0 2 121
5 0 0 6 0 0 3 114
5 0 0 6 0 1 0 143
5 0 0 6 0 1 1 132
5 0 0 6 0 1 2 121
5 0 0 6 0 1 3 114
5 0 0 6 0 2 0 125
5 0 0 6 0 2 1 114
5 0 0 6 0 2 2 105
5 0 0 6 0 2 3 97
5 0 0 6 0 3 0 125
5 0 0 6 0 3 1 114
5 0 0 6 0 3 2 105
5 0 0 6 0 3 3 97
5 0 0 6 0 4 0 107
5 0 0 6 0 4 1 97
5 0 0 6 0 4 2 89
5 0 0 6 0 4 3 81
5 0 0 6 0 5 0 107
5 0 0 6 0 5 1 97
5 0 0 6 0 5 2 89
5 0 0 6 0 5 3 81
5 0 0 6 0 6 0 90
5 0 0 6 0 6 1 81
5 0 0 6 0 6 2 73
5 0 0 6 0 6 3 67
5 0 0 6 1 0 0 132
5 0 0 6 1 0 1 121
5 0 0 6 1 0 2 114
5 0 0 6 1 0 3 105
5 0 0 6 1 1 0 132
5 0 0 6 1 1 1 121
5 0 0 6 1 1 2 114
5 0 0 6 1 1 3 105
5 0 0 6 1 2 0 114
5 0 0 6 1 2 1 105
5 0 0 6 1 2 2 97
5 0 0 6 1 2 3 89
5 0 0 6 1 3 0 114
5 0 0 6 1 3 1 105
5 0 0 6 1 3 2 97
5 0 0 6 1 3 3 89
5 0 0 6 1 4 0 97
5 0 0 6 1 4 1 89
5 0 0 6 1 4 2 81
5 0 0 6 1 4 3 75
5 0 0 6 1 5 0 97
5 0 0 6 1 5 1 89
5 0 0 6 1 5 2 81
5 0 0 6 1 5 3 75
5 0 0 6 1 6 0 81
5 0 0 6 1 6 1 75
5 0 0 6 1 6 2 67
5 0 0 6 1 6 3 61
5 0 0 6 2 0 0 121
5 0 0 6 2 0 1 114
5 0 0 6 2 0 2 105
5 0 0 6 2 0 3 97
5 0 0 6 2 1 0 121
5 0 0 6 2 1 1 114
5 0 0 6 2 1 2 105
5 0 0 6 2 1 3 97
5 0 0 6 2 2 0 105
5 0 0 6 2 2 1 97
5 0 0 6 2 2 2 89
5 0 0 6 2 2 3 81
5 0 0 6 2 3 0 105
5 0 0 6 2 3 1 97
5 0 0 6 2 3 2 89
5 0 0 6 2 3 3 81
5 0 0 6 2 4 0 89
5 0 0 6 2 4 1 81
5 0 0 6 2 4 2 73
5 0 0 6 2 4 3 67
5 0 0 6 2 5 0 89
5 0 0 6 2 5 1 81
5 0 0 6 2 5 2 73
5 0 0 6 2 5 3 67
5 0 0 6 2 6 0 73
5 0 0 6 2 6 1 67
5 0 0 6 2 6 2 59
5 0 0 6 2 6 3 53
5 0 0 6 3 0 0 114
5 0 0 6 3 0 1 105
5 0 0 6 3 0 2 97
5 0 0 6 3 0 3 89
5 0 0 6 3 1 0 114
5 0 0 6 3 1 1 105
5 0 0 6 3 1 2 97
5 0 0 6 3 1 3 89
5 0 0 6 3 2 0 97
5 0 0 6 3 2 1 89
5 0 0 6 3 2 2 81
5 0 0 6 3 2 3 75
5 0 0 6 3 3 0 97
5 0 0 6 3 3 1 89
5 0 0 6 3 3 2 81
5 0 0 6 3 3 3 75
5 0 0 6 3 4 0 81
5 0 0 6 3 4 1 75
5 0 0 6 3 4 2 67
5 0 0 6 3 4 3 61
5 0 0 6 3 5 0 81
5 0 0 6 3 5 1 75
5 0 0 6 3 5 2 67
5 0 0 6 3 5 3 61
5 0 0 6 3 6 0 67
5 0 0 6 3 6 1 61
5 0 0 6 3 6 2 53
5 0 0 6 3 6 3 47
5 0 0 6 4 0 0 105
5 0 0 6 4 0 1 97
5 0 0 6 4 0 2 89
5 0 0 6 4 0 3 81
5 0 0 6 4 1 0 105
5 0 0 6 4 1 1 97
5 0 0 6 4 1 2 89
5 0 0 6 4 1 3 81
5 0 0 6 4 2 0 89
5 0 0 6 4 2 1 81
5 0 0 6 4 2 2 73
5 0 0 6 4 2 3 67
5 0 0 6 4 3 0 89
5 0 0 6 4 3 1 81
5 0 0 6 4 3 2 73
5 0 0 6 4 3 3 67
5 0 0 6 4 4 0 73
5 0 0 6 4 4 1 67
5 0 0 6 4 4 2 59
5 0 0 6 4 4 3 53
5 0 0 6 4 5 0 73
5 0 0 6 4 5 1 67
5 0 0 6 4 5 2 59
5 0 0 6 4 5 3 53
5 0 0 6 4 6 0 59
5 0 0 6 4 6 1 53
5 0 0 6 4 6 2 45
5 0 0 6 4 6 3 39
5 0 0 6 5 0 0 97
5 0 0 6 5 0 1 89
5 0 0 6 5 0 2 81
5 0 0 6 5 0 3 76
5 0 0 6 5 1 0 97
5 0 0 6 5 1 1 89
5 0 0 6 5 1 2 81
5 0 0 6 5 1 3 76
5 0 0 6 5 2 0 81
5 0 0 6 5 2 1 75
5 0 0 6 5 2 2 67
5 0 0 6 5 2 3 62
5 0 0 6 5 3 0 81
5 0 0 6 5 3 1 75
5 0 0 6 5 3 2 67
5 0 0 6 5 3 3 62
5 0 0 6 5 4 0 67
5 0 0 6 5 4 1 61
5 0 0 6 5 4 2 53
5 0 0 6 5 4 3 48
5 0 0 6 5 5 0 67
5 0 0 6 5 5 1 61
5 0 0 6 5 5 2 53
5 0 0 6 5 5 3 48
5 0 0 6 5 6 0 53
5 0 0 6 5 6 1 47
5 0 0 6 5 6 2 39
5 0 0 6 5 6 3 37
5 1 0 0 0 0 0 215
5 1 0 0 0 0 1 204
5 1 0 0 0 0 2 193
5 1 0 0 0 0 3 182
5 1 0 0 0 1 0 215
5 1 0 0 0 1 1 204
5 1 0 0 0 1 2 193
5 1 0 0 0 1 3 182
5 1 0 0 0 2 0 197
5 1 0 0 0 2 1 186
5 1 0 0 0 2 2 175
5 1 0 0 0 2 3 164
5 1 0 0 0 3 0 197
5 1 0 0 0 3 1 186
5 1 0 0 0 3 2 175
5 1 0 0 0 3 3 164
5 1 0 0 0 4 0 179
5 1 0 0 0 4 1 168
5 1 0 0 0 4 2 157
5 1 0 0 0 4 3 146
5 1 0 0 0 5 0 179
5 1 0 0 0 5 1 168
5 1 0 0 0 5 2 157
5 1 0 0 0 5 3 146
5 1 0 0 0 6 0 161
5 1 0 0 0 6 1 150
5 1 0 0 0 6 2 139
5 1 0 0 0 6 3 129
5 1 0 0 1 0 0 204
5 1 0 0 1 0 1 193
5 1 0 0 1 0 2 182
5 1 0 0 1 0 3 171
5 1 0 0 1 1 0 204
5 1 0 0 1 1 1 193
5 1 0 0 1 1 2 182
5 1 0 0 1 1 3 171
5 1 0 0 1 2 0 186
5 1 0 0 1 2 1 175
5 1 0 0 1 2 2 164
5 1 0 0 1 2 3 153
5 1 0 0 1 3 0 186
5 1 0 0 1 3 1 175
5 1 0 0 1 3 2 164
5 1 0 0 1 3 3 153
5 1 0 0 1 4 0 168
5 1 0 0 1 4 1 157
5 1 0 0 1 4 2 146
5 1 0 0 1 4 3 136
5 1 0 0 1 5 0 168
5 1 0 0 1 5 1 157
5 1 0 0 1 5 2 146
5 1 0 0 1 5 3 136
5 1 0 0 1 6 0 150
5 1 0 0 1 6 1 139
5 1 0 0 1 6 2 129
5 1 0 0 1 6 3 120
5 1 0 0 2 0 0 193
5 1 0 0 2 0 1 182
5 1 0 0 2 0 2 171
5 1 0 0 2 0 3 160
5 1 0 0 2 1 0 193
5 1 0 0 2 1 1 182
5 1 0 0 2 1 2 171
5 1 0 0 2 1 3 160
5 1 0 0 2 2 0 175
5 1 0 0 2 2 1 164
5 1 0 0 2 2 2 153
5 1 0 0 2 2 3 144
5 1 0 0 2 3 0 175
5 1 0 0 2 3 1 164
5 1 0 0 2 3 2 153
5 1 0 0 2 3 3 144
5 1 0 0 2 4 0 157
5 1 0 0 2 4 1 146
5 1 0 0 2 4 2 136
5 1 0 0 2 4 3 128
5 1 0 0 2 5 0 157
5 1 0 0 2 5 1 146
5 1 0 0 2 5 2 136
5 1 0 0 2 5 3 128
5 1 0 0 2 6 0 139
5 1 0 0 2 6 1 129
5 1 0 0 2 6 2 120
5 1 0 0 2 6 3 112
5 1 0 0 3 0 0 182
5 1 0 0 3 0 1 171
5 1 0 0 3 0 2 160
5 1 0 0 3 0 3 153
5 1 0 0 3 1 0 182
5 1 0 0 3 1 1 171
5 1 0 0 3 1 2 160
5 1 0 0 3 1 3 153
5 1 0 0 3 2 0 164
5 1 0 0 3 2 1 153
5 1 0 0 3 2 2 144
5 1 0 0 3 2 3 136
5 1 0 0 3 3 0 164
5 1 0 0 3 3 1 153
5 1 0 0 3 3 2 144
5 1 0 0 3 3 3 136
5 1 0 0 3 4 0 146
5 1 0 0 3 4 1 136
5 1 0 0 3 4 2 128
5 1 0 0 3 4 3 120
5 1 0 0 3 5 0 146
5 1 0 0 3 5 1 136
5 1 0 0 3 5 2 128
5 1 0 0 3 5 3 120
5 1 0 0 3 6 0 129
5 1 0 0 3 6 1 120
5 1 0 0 3 6 2 112
5 1 0 0 3 6 3 104
5 1 0 0 4 0 0 171
5 1 0 0 4 0 1 160
5 1 0 0 4 0 2 153
5 1 0 0 4 0 3 144
5 1 0 0 4 1 0 171
5 1 0 0 4 1 1 160
5 1 0 0 4 1 2 153
5 1 0 0 4 1 3 144
5 1 0 0 4 2 0 153
5 1 0 0 4 2 1 144
5 1 0 0 4 2 2 136
5 1 0 0 4 2 3 128
5 1 0 0 4 3 0 153
5 1 0 0 4 3 1 144
5 1 0 0 4 3 2 136
5 1 0 0 4 3 3 128
5 1 0 0 4 4 0 136
5 1 0 0 4 4 1 128
5 1 0 0 4 4 2 120
5 1 0 0 4 4 3 112
5 1 0 0 4 5 0 136
5 1 0 0 4 5 1 128
5 1 0 0 4 5 2 120
5 1 0 0 4 5 3 112
5 1 0 0 4 6 0 120
5 1 0 0 4 6 1 112
5 1 0 0 4 6 2 104
5 1 0 0 4 6 3 96
5 1 0 0 5 0 0 160
5 1 0 0 5 0 1 153
5 1 0 0 5 0 2 144
5 1 0 0 5 0 3 136
5 1 0 0 5 1 0 160
5 1 0 0 5 1 1 153
5 1 0 0 5 1 2 144
5 1 0 0 5 1 3 136
5 1 0 0 5 2 0 144
5 1 0 0 5 2 1 136
5 1 0 0 5 2 2 128
5 1 0 0 5 2 3 120
5 1 0 0 5 3 0 144
5 1 0 0 5 3 1 136
5 1 0 0 5 3 2 128
5 1 0 0 5 3 3 120
5 1 0 0 5 4 0 128
5 1 0 0 5 4 1 120
5 1 0 0 5 4 2 112
5 1 0 0 5 4 3 104
5 1 0 0 5 5 0 128
5 1 0 0 5 5 1 120
5 1 0 0 5 5 2 112
5 1 0 0 5 5 3 104
5 1 0 0 5 6 0 112
5 1 0 0 5 6 1 104
5 1 0 0 5 6 2 96
5 1 0 0 5 6 3 88
5 1 0 1 0 0 0 215
5 1 0 1 0 0 1 204
5 1 0 1 0 0 2 193
5 1 0 1 0 0 3 182
5 1 0 1 0 1 0 215
5 1 0 1 0 1 1 204
5 1 0 1 0 1 2 193
5 1 0 1 0 1 3 182
5 1 0 1 0 2 0 197
5 1 0 1 0 2 1 186
5 1 0 1 0 2 2 175
5 1 0 1 0 2 3 164
5 1 0 1 0 3 0 197
5 1 0 1 0 3 1 186
5 1 0 1 0 3 2 175
5 1 0 1 0 3 3 164
5 1 0 1 0 4 0 179
5 1 0 1 0 4 1 168
5 1 0 1 0 4 2 157
5 1 0 1 0 4 3 146
5 1 0 1 0 5 0 179
5 1 0 1 0 5 1 168
5 1 0 1 0 5 2 157
5 1 0 1 0 5 3 146
5 1 0 1 0 6 0 161
5 1 0 1 0 6 1 150
5 1 0 1 0 6 2 139
5 1 0 1 0 6 3 129
5 1 0 1 1 0 0 204
5 1 0 1 1 0 1 193
5 1 0 1 1 0 2 182
5 1 0 1 1 0 3 171
5 1 0 1 1 1 0 204
5 1 0 1 1 1 1 193
5 1 0 1 1 1 2 182
5 1 0 1 1 1 3 171
5 1 0 1 1 2 0 186
5 1 0 1 1 2 1 175
5 1 0 1 1 2 2 164
5 1 0 1 1 2 3 153
5 1 0 1 1 3 0 186
5 1 0 1 1 3 1 175
5 1 0 1 1 3 2 164
5 1 0 1 1 3 3 153
5 1 0 1 1 4 0 168
5 1 0 1 1 4 1 157
5 1 0 1 1 4 2 146
5 1 0 1 1 4 3 136
5 1 0 1 1 5 0 168
5 1 0 1 1 5 1 157
5 1 0 1 1 5 2 146
5 1 0 1 1 5 3 136
5 1 0 1 1 6 0 150
5 1 0 1 1 6 1 139
5 1 0 1 1 6 2 129
5 1 0 1 1 6 3 120
5 1 0 1 2 0 0 193
5 1 0 1 2 0 1 182
5 1 0 1 2 0 2 171
5 1 0 1 2 0 3 160
5 1 0 1 2 1 0 193
5 1 0 1 2 1 1 182
5 1 0 1 2 1 2 171
5 1 0 1 2 1 3 160
5 1 0 1 2 2 0 175
5 1 0 1 2 2 1 164
5 1 0 1 2 2 2 153
5 1 0 1 2 2 3 144
5 1 0 1 2 3 0 175
5 1 0 1 2 3 1 164
5 1 0 1 2 3 2 153
5 1 0 1 2 3 3 144
5 1 0 1 2 4 0 157
5 1 0 1 2 4 1 146
5 1 0 1 2 4 2 136
5 1 0 1 2 4 3 128
5 1 0 1 2 5 0 157
5 1 0 1 2 5 1 146
5 1 0 1 2 5 2 136
5 1 0 1 2 5 3 128
5 1 0 1 2 6 0 139
5 1 0 1 2 6 1 129
5 1 0 1 2 6 2 120
5 1 0 1 2 6 3 112
5 1 0 1 3 0 0 182
5 1 0 1 3 0 1 171
5 1 0 1 3 0 2 160
5 1 0 1 3 0 3 153
5 1 0 1 3 1 0 182
5 1 0 1 3 1 1 171
5 1 0 1 3 1 2 160
5 1 0 1 3 1 3 153
5 1 0 1 3 2 0 164
5 1 0 1 3 2 1 153
5 1 0 1 3 2 2 144
5 1 0 1 3 2 3 136
5 1 0 1 3 3 0 164
5 1 0 1 3 3 1 153
5 1 0 1 3 3 2 144
5 1 0 1 3 3 3 136
5 1 0 1 3 4 0 146
5 1 0 1 3 4 1 136
5 1 0 1 3 4 2 128
5 1 0 1 3 4 3 120
5 1 0 1 3 5 0 146
5 1 0 1 3 5 1 136
5 1 0 1 3 5 2 128
5 1 0 1 3 5 3 120
5 1 0 1 3 6 0 129
5 1 0 1 3 6 1 120
5 1 0 1 3 6 2 112
5 1 0 1 3 6 3 104
5 1 0 1 4 0 0 171
5 1 0 1 4 0 1 160
5 1 0 1 4 0 2 153
5 1 0 1 4 0 3 144
5 1 0 1 4 1 0 171
5 1 0 1 4 1 1 160
5 1 0 1 4 1 2 153
5 1 0 1 4 1 3 144
5 1 0 1 4 2 0 153
5 1 0 1 4 2 1 144
5 1 0 1 4 2 2 136
5 1 0 1 4 2 3 128
5 1 0 1 4 3 0 153
5 1 0 1 4 3 1 144
5 1 0 1 4 3 2 136
5 1 0 1 4 3 3 128
5 1 0 1 4 4 0 136
5 1 0 1 4 4 1 128
5 1 0 1 4 4 2 120
5 1 0 1 4 4 3 112
5 1 0 1 4 5 0 136
5 1 0 1 4 5 1 128
5 1 0 1 4 5 2 120
5 1 0 1 4 5 3 112
5 1 0 1 4 6 0 120
5 1 0 1 4 6 1 112
5 1 0 1 4 6 2 104
5 1 0 1 4 6 3 96
5 1 0 1 5 0 0 160
5 1 0 1 5 0 1 153
5 1 0 1 5 0 2 144
5 1 0 1 5 0 3 136
5 1 0 1 5 1 0 160
5 1 0 1 5 1 1 153
5 1 0 1 5 1 2 144
5 1 0 1 5 1 3 136
5 1 0 1 5 2 0 144
5 1 0 1 5 2 1 136
5 1 0 1 5 2 2 128
5 1 0 1 5 2 3 120
5 1 0 1 5 3 0 144
5 1 0 1 5 3 1 136
5 1 0 1 5 3 2 128
5 1 0 1 5 3 3 120
5 1 0 1 5 4 0 128
5 1 0 1 5 4 1 120
5 1 0 1 5 4 2 112
5 1 0 1 5 4 3 104
5 1 0 1 5 5 0 128
5 1 0 1 5 5 1 120
5 1 0 1 5 5 2 112
5 1 0 1 5 5 3 104
5 1 0 1 5 6 0 112
5 1 0 1 5 6 1 104
